time_period,time_identifier,geographic_level,country_code,country_name,academic_year,YAG,sex,country_of_domicile,country_of_domicile_grouped,qualification_level,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Ireland,EU,Level 7,1185,1025,29.1,13.5,725,20.6,5.3,35,42.3,45.1,10,330,24200,30700,39500
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,India,Non-EU,Level 7,6700,6495,31.6,3.1,4440,51.6,1.7,12.4,14,15,2.6,670,21500,33200,49300
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Italy,EU,Level 7,1570,1480,30.4,5.8,1030,19.2,4.5,32.6,41.9,45.8,13.3,450,24500,31800,46400
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Korea (South),Non-EU,Level 7,970,955,69.5,1.4,290,15.9,1.7,6.2,8.4,12.9,6.7,55,17900,32500,40900
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Malaysia,Non-EU,Level 7,1270,1255,61.1,1.4,490,25.9,0.7,7.2,9.8,12.3,5.1,75,26600,35000,47400
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Nigeria,Non-EU,Level 7,4755,4685,22.8,1.4,3620,55.3,2,10.6,17.3,19.9,9.3,375,13900,23400,38000
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Pakistan,Non-EU,Level 7,1415,1370,21.3,3.2,1080,51.6,2.8,17.4,21.6,24.2,6.8,215,15300,26600,40200
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1350,1345,73,0.4,365,5.1,0.3,2.3,3.9,21.6,19.3,25,13500,25200,37600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Thailand,Non-EU,Level 7,2500,2475,75.9,1,595,17.9,0.2,2.9,3.6,5.9,3,50,9500,23200,32100
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1845,1810,82.1,1.7,325,10.1,1.3,4.6,5.4,6.5,1.9,75,18100,23200,31600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,United States,Non-EU,Level 7,4135,4010,55.3,3,1790,22.3,2,13,16.9,20.4,7.5,465,19700,31000,46700
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female + male,Vietnam,Non-EU,Level 7,1090,1080,58.3,1,450,32.8,0.9,4.9,6.4,7.9,3,45,10600,17900,37600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Canada,Non-EU,Level 7,1230,1200,49.7,2.3,605,17,5.8,18.8,22.9,27.5,8.7,200,23700,31000,42700
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,China,Non-EU,Level 7,29955,29850,79.9,0.3,6000,12.1,0.9,3,4.2,7.1,4.1,770,17900,25600,34700
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Cyprus,EU,Level 7,1075,1055,55.3,1.9,470,15,3.9,16.3,20.9,25.9,9.6,165,22600,27400,33900
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Germany,EU,Level 7,2725,2620,57.9,3.8,1105,12.3,3.4,16.6,21.1,26.4,9.9,390,23400,29900,41000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Spain,EU,Level 7,1260,1205,37.7,4.4,750,16,5.2,27.5,36,41.1,13.5,310,22300,28700,36100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,France,EU,Level 7,2325,2250,53.3,3.3,1050,14.3,4.2,22.4,25.3,28.2,5.8,460,21900,28100,40200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Greece,EU,Level 7,2095,2070,33.6,1.2,1375,13.6,4.8,36.5,44.8,47.9,11.4,730,21500,27700,33800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Hong Kong,Non-EU,Level 7,1095,1075,61.8,2.1,410,17.7,3,12.7,14.3,17.5,4.8,125,19300,26300,36100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Ireland,EU,Level 7,1095,1025,28.8,6.6,730,15.2,7.2,35.3,43.8,48.7,13.5,350,21900,25900,32800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,India,Non-EU,Level 7,5455,5335,32.4,2.1,3610,45.6,4.3,12.7,15.8,17.7,5,550,20400,29900,39100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Italy,EU,Level 7,1820,1775,27.7,2.4,1285,17.6,5.3,35.1,42.8,49.4,14.3,585,21500,27400,34300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Korea (South),Non-EU,Level 7,935,925,65.7,0.7,320,16.5,3.5,6.4,8.2,14.3,8,55,20400,25600,33200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Malaysia,Non-EU,Level 7,1715,1700,62.9,0.9,630,25.6,0.8,6.3,7.5,10.7,4.4,80,20800,30800,40200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Nigeria,Non-EU,Level 7,4620,4485,20,2.9,3590,54.4,4.8,12.5,17.8,20.8,8.3,385,14200,22600,33600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Pakistan,Non-EU,Level 7,1255,1235,25.8,1.7,915,42.9,4.9,16.1,20.9,26.4,10.3,165,16100,24800,33600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1655,1655,72.6,0.1,455,6.7,0.9,1.1,2.4,19.8,18.6,20,16200,19700,31400
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Thailand,Non-EU,Level 7,2570,2555,77.1,0.6,585,15,0.9,2.8,4,7.1,4.3,45,13900,21900,31400
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1670,1650,73.7,1.3,435,14.7,3,5.3,6.1,8.6,3.3,75,16400,24500,31000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,United States,Non-EU,Level 7,4325,4260,56.7,1.5,1845,19.1,3.2,12.9,16.7,21.1,8.2,470,20100,28500,39800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female + male,Vietnam,Non-EU,Level 7,1065,1055,53.3,0.8,495,31.8,3.2,7,8.7,11.6,4.6,60,12400,19700,31800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Canada,Non-EU,Level 7,1230,1155,52.9,6.3,545,23.5,2.6,15.9,18.7,21.1,5.1,170,20400,35800,55800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,China,Non-EU,Level 7,23855,23710,78.5,0.6,5095,15.4,0.6,3.8,4.5,5.4,1.7,830,17900,31000,44500
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Cyprus,EU,Level 7,1520,1480,68.3,2.7,470,13.6,2.1,12.8,14.7,15.9,3.1,185,25200,33700,47100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Germany,EU,Level 7,2785,2580,63.1,7.4,955,15,1.9,15.3,17.9,20,4.7,360,24500,35800,57300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Spain,EU,Level 7,990,895,49.1,9.3,455,19.3,2.9,24.1,27,28.8,4.7,200,24000,33600,41600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,France,EU,Level 7,2235,2060,56.9,8,885,17.9,3.1,19.2,20.8,22,2.9,360,26600,36500,55800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Greece,EU,Level 7,2890,2785,45.3,3.5,1525,18.2,2.8,28.2,32,33.7,5.5,765,27000,38000,50700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Hong Kong,Non-EU,Level 7,940,920,69.1,1.9,285,18,1,9.4,10.9,11.9,2.5,85,28100,40700,55500
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Ireland,EU,Level 7,1405,1155,31.8,17.8,790,24,3.9,33.7,38.5,40.3,6.7,360,27700,35400,45600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,India,Non-EU,Level 7,8490,8150,29.3,4,5760,56.8,1.5,10.8,11.8,12.4,1.6,750,24900,38700,58600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Italy,EU,Level 7,1445,1335,33.4,7.8,890,22.3,3.3,33.4,39,40.9,7.5,425,26300,34700,47100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Korea (South),Non-EU,Level 7,955,945,74.7,0.9,240,13.9,0.8,5.9,7.2,10.6,4.6,50,20300,27600,35800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Malaysia,Non-EU,Level 7,1125,1095,61.2,2.5,425,26.2,1.7,7.9,9.1,10.9,3,70,28100,40300,49800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Nigeria,Non-EU,Level 7,4715,4600,20.5,2.5,3655,57.9,1.4,13.5,18.6,20.2,6.7,505,15700,27000,40900
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Pakistan,Non-EU,Level 7,1755,1695,20.8,3.5,1340,54.8,2.1,17.8,21.4,22.4,4.5,265,12000,27000,42300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1360,1355,75.5,0.4,330,6.4,0.7,2.4,3.3,17.3,14.9,30,14600,29600,43800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Thailand,Non-EU,Level 7,2590,2555,76.4,1.4,605,20.3,0.3,1.4,1.8,3,1.6,30,17200,30500,60800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1880,1850,83,1.5,315,11.7,0.5,3.8,4.2,4.8,1,65,17400,30700,38100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,United States,Non-EU,Level 7,4130,3990,56.7,3.3,1730,23.2,1.6,14.4,16.3,18.6,4.3,520,20400,33200,47400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female + male,Vietnam,Non-EU,Level 7,1060,1050,66,1,355,26.2,0.7,5,5.7,7.1,2.1,50,10500,18300,33100
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Canada,Non-EU,Level 7,1215,1165,50.3,4.4,580,22,2.3,16.8,21.9,25.4,8.6,175,23400,33200,48200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,China,Non-EU,Level 7,28805,28665,79.8,0.5,5780,12.9,0.6,3.4,4.7,6.6,3.2,880,19700,30700,41600
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Cyprus,EU,Level 7,1090,1065,54,2.4,490,16.8,2.8,17.3,22.6,26.3,9,175,24500,33900,44900
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Germany,EU,Level 7,2655,2505,60.6,5.5,990,12.8,2.2,15,20.5,24.4,9.4,350,27300,38500,60000
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Spain,EU,Level 7,1165,1075,44.2,7.7,600,17.4,3.4,23.9,31,35,11.1,240,22600,33200,44900
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,France,EU,Level 7,2085,1955,55.7,6.3,865,15,3.1,21.7,24.8,26.2,4.5,400,25900,36100,53700
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Greece,EU,Level 7,2325,2260,38.4,2.8,1395,17,3.1,31.5,38.6,41.6,10,695,26600,34700,46700
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Hong Kong,Non-EU,Level 7,970,950,64.1,2.3,340,18.4,1.3,10.2,12.8,16.2,6,90,25900,33600,49600
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Ireland,EU,Level 7,1145,1010,28.5,11.6,725,22.2,4.7,34.6,42.3,44.6,10,325,23400,29600,39100
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,India,Non-EU,Level 7,5910,5730,31.8,3,3910,49.2,2.2,13.5,15.7,16.8,3.4,670,23700,33900,50900
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Italy,EU,Level 7,1830,1750,29.9,4.3,1230,21.6,3.3,32.5,40.8,45.2,12.7,525,24500,33200,47400
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Korea (South),Non-EU,Level 7,965,945,72.3,2.1,260,14,1.2,6.3,8.4,12.6,6.2,55,17900,31000,39400
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Malaysia,Non-EU,Level 7,1705,1690,66.2,0.9,570,23.1,0.9,5.4,7.7,9.8,4.3,80,27000,36500,44500
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Nigeria,Non-EU,Level 7,4855,4760,21.8,2,3720,54.7,2,13.1,19.7,21.5,8.5,450,16100,27200,39500
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Pakistan,Non-EU,Level 7,1395,1365,22.6,2.2,1055,49.1,3.2,16.7,21.9,25.1,8.4,200,14300,24800,40200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1635,1625,73.2,0.5,435,5.4,0.5,2.7,4.9,20.9,18.2,40,19000,29200,43400
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Thailand,Non-EU,Level 7,2625,2605,76.8,0.9,605,17.3,0.6,2.5,3.4,5.3,2.7,45,16100,24800,42000
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1835,1800,77.6,1.9,405,12.9,1.3,5.9,7.1,8.2,2.3,100,21200,29600,38500
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,United States,Non-EU,Level 7,4060,3945,58.4,2.9,1640,21.4,1.6,12.1,15.6,18.6,6.4,430,21500,31800,47200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female + male,Vietnam,Non-EU,Level 7,1105,1095,58.6,1,455,29.4,1.6,7.6,8.9,10.4,2.8,65,14600,23000,35800
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Canada,Non-EU,Level 7,1140,1115,52.6,2,530,17.5,5.1,18.5,20.7,24.8,6.4,185,24500,31000,43200
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,China,Non-EU,Level 7,32105,32010,81.6,0.3,5890,10.9,0.7,2.5,3.9,6.7,4.2,695,20800,28800,36500
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Cyprus,EU,Level 7,905,880,50,2.9,440,16.1,4.8,19.7,25.1,29.1,9.4,165,20800,27700,35100
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Germany,EU,Level 7,2645,2530,57.9,4.3,1065,14.4,3,15.4,20.7,24.7,9.3,355,23400,31400,44900
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Spain,EU,Level 7,1265,1210,37.4,4.5,755,19.4,5.7,25.5,32.8,37.6,12.1,290,21900,28100,35100
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,France,EU,Level 7,2230,2145,53.7,3.8,990,15.2,4.2,21.8,24.6,26.8,5,430,23000,29600,40000
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Greece,EU,Level 7,2065,2030,34.3,1.6,1335,15.3,4.9,34,41.2,45.4,11.4,670,22200,28100,35000
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Hong Kong,Non-EU,Level 7,1355,1335,59.8,1.5,535,18.4,3.7,12.8,15.3,18,5.2,160,21900,28500,39100
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Ireland,EU,Level 7,1000,925,26.3,7.3,680,17.1,7.5,38.2,45.7,49.1,10.9,325,21500,26300,34700
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,India,Non-EU,Level 7,4950,4875,36.7,1.5,3085,40.5,3.6,14,17,19.2,5.2,580,23000,30500,43200
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Italy,EU,Level 7,2030,1965,27,3.2,1435,19.5,5.4,34.8,43.4,48,13.2,630,22300,27700,36500
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Korea (South),Non-EU,Level 7,1000,980,63.3,1.9,360,18.3,2.5,6.8,9.1,15.8,9,60,21300,29600,36900
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Malaysia,Non-EU,Level 7,1370,1360,60.6,0.7,535,25.4,1.8,7,8.7,12.3,5.3,80,24500,30700,37200
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Nigeria,Non-EU,Level 7,3650,3520,17.2,3.6,2910,50.8,4.8,16.1,24.3,27.2,11.1,410,15000,23700,33200
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Pakistan,Non-EU,Level 7,1175,1160,26,1.4,860,42,3.8,17.3,23.1,28.2,10.9,160,15000,22600,32500
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1505,1500,71.7,0.1,425,4.7,0.7,2.4,4.1,22.9,20.5,35,19700,24800,40500
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Thailand,Non-EU,Level 7,2490,2475,73.9,0.7,645,18.2,1.1,2.9,4.4,6.8,4,35,16800,25200,28500
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1750,1730,73.9,1,450,14.5,2.3,6.3,7.5,9.3,3,105,17100,24500,32800
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,United States,Non-EU,Level 7,4465,4400,57.4,1.4,1875,20.3,2.4,12.7,15.4,19.9,7.2,475,20100,28800,42700
201819,Tax year,National,K02000001,United Kingdom,2016/2017,1 YAG,Female + male,Vietnam,Non-EU,Level 7,1085,1070,49.3,1.5,545,34.6,2.3,7.4,10.4,13.7,6.3,65,13500,21500,29900
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Canada,Non-EU,Level 7,1160,1105,54.4,4.5,505,22.5,2.6,16.1,18.6,20.5,4.4,165,31800,44300,68400
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,China,Non-EU,Level 7,26530,26380,79.8,0.6,5330,14.1,0.7,3.8,4.4,5.4,1.6,915,20900,32900,47600
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Cyprus,EU,Level 7,1230,1170,63.2,4.9,430,17.4,2.1,14.2,16,17.2,3,160,25800,34600,49000
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Germany,EU,Level 7,2635,2430,60.2,7.7,970,16.5,2.1,15.8,18.8,21.3,5.4,355,27400,38400,68800
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Spain,EU,Level 7,1045,915,45.5,12.5,500,21.1,1.9,25.8,29.4,31.5,5.7,225,28900,38100,52300
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,France,EU,Level 7,2185,2015,57.6,7.7,855,17.5,2.8,19.4,21.2,22.1,2.7,370,27400,39900,60800
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Greece,EU,Level 7,2495,2400,40.8,3.8,1420,18.6,3.5,30.6,35.5,37.2,6.5,710,29300,38800,54900
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Hong Kong,Non-EU,Level 7,930,900,63.7,3.2,325,19,1.6,11.9,13.2,15.8,3.9,100,27400,37700,55900
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Ireland,EU,Level 7,1185,995,30,15.9,695,23.9,3.9,36.2,40.4,42.2,5.9,350,26400,35500,50100
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,India,Non-EU,Level 7,6700,6480,31.7,3.3,4420,51.8,1.4,12.9,14.3,15.1,2.2,725,24900,38400,56700
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Italy,EU,Level 7,1570,1435,31.8,8.5,980,24,3.8,34.1,38.3,40.4,6.3,465,27100,37300,54500
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Korea (South),Non-EU,Level 7,970,950,70.8,2.1,275,18,1.4,6.4,7.4,9.8,3.4,55,17200,41000,52700
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Malaysia,Non-EU,Level 7,1270,1250,61.3,1.5,485,25.7,1.2,8.8,10.5,11.8,3,95,30400,41400,56000
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Nigeria,Non-EU,Level 7,4755,4685,23,1.5,3610,55.2,1.9,12.3,17.9,19.9,7.6,480,16800,29300,44300
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Pakistan,Non-EU,Level 7,1415,1370,21.6,3.4,1075,50.3,3.1,20.5,23.6,25.1,4.5,260,13500,31100,43200
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Saudi Arabia,Non-EU,Level 7,1350,1340,78.6,0.6,285,5.7,0.6,2.9,3.9,15.1,12.2,35,18300,28500,42500
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Thailand,Non-EU,Level 7,2500,2470,76.5,1,580,18.5,0.4,2.9,3.3,4.6,1.7,50,16700,27300,38200
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Taiwan (Province of China),Non-EU,Level 7,1845,1800,82.7,2.3,310,10.5,0.4,5.1,5.5,6.3,1.2,85,22000,33700,41700
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,United States,Non-EU,Level 7,4135,3985,56.3,3.6,1740,23.8,1.7,13.8,15.9,18.1,4.3,510,20500,34000,53800
201920,Tax year,National,K02000001,United Kingdom,2013/2014,5 YAG,Female + male,Vietnam,Non-EU,Level 7,1090,1075,58.8,1.1,445,33.1,0.7,5.1,6.7,7.3,2.2,50,11300,20900,40600
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Canada,Non-EU,Level 7,1230,1175,51.6,4.3,570,21.7,3,15.6,21,23.7,8.1,165,26700,39200,57500
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,China,Non-EU,Level 7,29955,29825,80.4,0.4,5840,12.7,0.6,3.1,4.2,6.3,3.2,830,20800,31100,44300
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Cyprus,EU,Level 7,1075,1045,56.8,3,450,18.5,2.5,14,18.7,22.2,8.2,140,26700,35300,49900
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Germany,EU,Level 7,2725,2570,59.1,5.7,1050,14.9,1.8,14.5,19.8,24.2,9.6,350,27400,38400,57500
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Spain,EU,Level 7,1260,1160,39.3,7.7,705,19.4,3.7,24.5,33.4,37.6,13.1,270,26700,35000,47500
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,France,EU,Level 7,2325,2190,55,5.9,985,16.2,3.3,19.7,22.8,25.4,5.7,400,26700,35900,56000
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Greece,EU,Level 7,2095,2020,34.7,3.5,1320,17.6,3.4,33.5,41.7,44.4,10.8,650,28200,35500,46800
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Hong Kong,Non-EU,Level 7,1095,1065,63,2.8,395,18.9,1.8,12.3,14.3,16.2,3.9,120,25300,34800,50900
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Ireland,EU,Level 7,1095,990,29.5,9.7,700,21.9,4.5,31.2,39.2,44,12.8,295,26000,33700,45800
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,India,Non-EU,Level 7,5455,5320,32.6,2.4,3585,48.4,2,12.8,15.2,17,4.2,620,22700,34800,47900
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Italy,EU,Level 7,1820,1730,28.7,4.8,1235,21.9,3.8,32.9,41.2,45.6,12.7,545,26700,34000,45400
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Korea (South),Non-EU,Level 7,935,915,67,1.8,305,17.6,1.3,6.3,8.2,14.2,7.9,50,22600,29800,36600
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Malaysia,Non-EU,Level 7,1715,1695,63.8,1,615,25.2,0.9,6.2,7.9,10.1,3.9,90,23100,35900,47900
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Nigeria,Non-EU,Level 7,4620,4490,19.8,2.9,3600,56.6,2.5,11.9,18.9,21.2,9.3,445,16800,26700,40300
201920,Tax year,National,K02000001,United Kingdom,2015/2016,3 YAG,Female + male,Pakistan,Non-EU,Level 7,1255,1230,26.3,1.9,905,43.3,2.8,18.9,24.9,27.5,8.6,205,17900,27400,40300
